ASV	D1	D10	D11	D12	D13	D14	D15	D16	D17	D18	D19	D2	D20	D21	D22	D23	D24	D25	D26	D27	D28	D29	D3	D30	D31	D32	D33	D34	D35	D36	D37	D38	D39	D4	D40	D41	D42	D43	D5	D6	D7	D8	D9	D_1	HC_1	HC_2	HC_3	HC_4	HC_5	HC_6	HC_7	HC_8	HC_9	HC_10	HC_11	HC_12	HC_13	HC_14	HC_15	HC_16	HC_17	HC_18	HC_19	HC_20	HC_21	HC_22	HC_23	HC_24	HV_1	HV_2	HV_3	HV_4	HV_5	HV_6	HV_7	HV_8	HV_9	HV_10	HV_11	HV_12	HV_13	HV_14	HV_15	HV_16	HV_17	HV_18	HV_19	HV_20	HV_21	HV_22	HV_23	HV_24	Best_Hit_ARO	Model_type	Drug_Class	Resistance_Mechanism	AMR_Gene.Family	Best_Identities	Percentage_Length.of.Reference.Sequence	Note	Length_AA	Gene_name	Contig_ID	Kingdom	Phylum	Class	Order	Family	Genus	Species	KEGG_ID	KEGGFUN	KEGGPATH	COG_ID	COGFUN	COGPATH	PFAM	Drug_Class_multi	Resistance_Mechanism_multi	Strain
chick_megahit_294235_7317-7865	0	0.465	0.153	8.673	0.291	5.992	0.203	0	0.385	0	0.555	0	0.119	1.654	0	0	0.744	0	4.813	0.119	0.767	34.121	1.814	29.208	0.192	0	4.465	0	0.279	0.116	0	28.22	20.801	0	0.243	9.27	12.913	0	0.764	0	1.048	0.538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	AAC(6')-Ii	protein homolog model	aminoglycoside	antibiotic inactivation	AAC(6')	 99.45	100.55	NA	 183	aac6-I	megahit_294235	Bacteria	Terrabacteria group	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	K18815*	aminoglycoside 6'-N-acetyltransferase I [EC:2.3.1.82]	Brite Hierarchies; Protein families: signaling and cellular processes; Antimicrobial resistance genes	ENOG4111TEY*	Aminoglycoside N6-acetyltransferase	Function unknown	PF00583 [Acetyltransferase (GNAT) family]	aminoglycoside	antibiotic inactivation	Enterococcus
chick_megahit_300546_10075-11718	31.188	15.228	14.211	12.544	11.372	36.123	0.106	0.083	19.289	8.948	12.596	0.94	17.329	23.855	0.074	0	25.382	14.9	9.366	23.553	16.937	0.382	9.845	0.019	28.222	50.726	49.39	29.868	8.475	19.53	33.976	5.561	6.112	16.044	38.605	0.384	24.829	0	14.907	1.136	3.919	2.415	0.675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	YojI	protein homolog model	peptide	antibiotic efflux	ATP-binding cassette (ABC) antibiotic efflux pump	 99.82	100.18	NA	 548	yojI	megahit_300546	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	K06159*	multidrug/microcin transport system ATP-binding/permease protein	Environmental Information Processing; Membrane transport; ABC transporters | Brite Hierarchies; Protein families: signaling and cellular processes; Transporters	COG4615*	ABC-type siderophore export system, fused ATPase and permease components	Inorganic ion transport and metabolism|Secondary metabolites biosynthesis, transport and catabolism	PF00005 [ABC transporter]	peptide	antibiotic efflux	Escherichia coli
chick_megahit_302680_545-877	1.561	3.452	6.818	9.868	0.523	0.372	0.239	0	1.63	5.032	7.274	0.412	0.196	0.671	0	0	2.075	11.288	8.669	1.143	0.226	0	7.61	0	1.977	6.593	8.802	0.118	0.209	1.199	1.176	2.501	1.722	1.556	2.765	0	0.047	0	0.569	0.442	1.339	0.592	0.434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Escherichia coli emrE	protein homolog model	macrolide	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	 97.27	100.91	NA	 111	emrE, qac, mmr, smr	megahit_302680	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	K03297*	small multidrug resistance pump	Brite Hierarchies; Protein families: signaling and cellular processes; Transporters	COG2076*	Membrane transporters of cations and cationic drugs	Inorganic ion transport and metabolism	PF00893 [Small Multidrug Resistance protein]	macrolide	antibiotic efflux	Escherichia coli
chick_megahit_308087_1823-2500	34.633	13.847	16.929	11.771	10.897	38.814	0.234	0.05	18.148	9.078	13.107	0.809	16.779	28.067	0.12	0	23.233	18.24	14.238	20.149	19.203	0.618	10.845	0.045	20.279	42.391	37.682	22.325	9.926	26.609	33.201	5.498	5.755	14.856	39.738	0.671	28.49	0	12.854	1.084	5.812	2.678	0.948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	kdpE	protein homolog model	aminoglycoside	antibiotic efflux	kdpDE	 99.11	100.44	NA	 226	kdpE	megahit_308087	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	K07667*	two-component system, OmpR family, KDP operon response regulator KdpE	Environmental Information Processing; Signal transduction; Two-component system | Cellular Processes; Cellular community - prokaryotes; Quorum sensing | Brite Hierarchies; Protein families: signaling and cellular processes; Two-component system	COG0745*	Response regulators consisting of a CheY-like receiver domain and a winged-helix DNA-binding domain	Transcription|Signal transduction mechanisms	PF00072 [Response regulator receiver domain];PF00486 [Transcriptional regulatory protein, C terminal]	aminoglycoside	antibiotic efflux	Escherichia coli
chick_megahit_323384_26-1948	1.928	3.13	5.91	6.6	10.749	0.239	0.678	0.027	2.054	0.109	9.07	18.865	5.95	3.531	0.219	0.083	1.258	0.033	0.016	6.533	2.173	0.034	0.19	0.184	1.972	0	0	2.344	2.661	6.609	2.783	0	0	4.192	1.48	0.105	0.26	14.82	3.589	2.944	5.886	4.509	4.054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	tet(44)	protein homolog model	tetracycline	antibiotic target protection	tetracycline-resistant ribosomal protection protein	 98.75	100.16	NA	 641	tetM, tetO	megahit_323384	Bacteria	NA	NA	NA	NA	NA	NA	K18220*	ribosomal protection tetracycline resistance protein	Brite Hierarchies; Protein families: signaling and cellular processes; Antimicrobial resistance genes	COG0480*	Translation elongation factors (GTPases)	Translation, ribosomal structure and biogenesis	PF00009 [Elongation factor Tu GTP binding domain];PF00679 [Elongation factor G C-terminus];PF03764 [Elongation factor G, domain IV]	tetracycline	antibiotic target protection	unknown Bacteria (Kingdom)
chick_megahit_324420_869-1606	0.167	1.428	0.399	7.361	0.275	10.544	0.108	1.366	1.349	0	3.17	0.22	0.707	3.029	1.361	2.14	1.447	0	0.062	0.413	2.465	83.129	0.715	79.447	2.748	0	0	0.71	0.961	0.606	0.963	0	0	0.764	13.28	23.134	35.929	17.853	2.182	0.1	1.403	1.183	0.588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ErmB	protein homolog model	macrolide; lincosamide; streptogramin	antibiotic target alteration	Erm 23S ribosomal RNA methyltransferase	 98.78	 99.19	NA	 246	ermC, ermA	megahit_324420	Bacteria	NA	NA	NA	NA	NA	NA	K00561*	23S rRNA (adenine-N6)-dimethyltransferase [EC:2.1.1.184]	Brite Hierarchies; Protein families: genetic information processing; Ribosome biogenesis | Brite Hierarchies; Protein families: signaling and cellular processes; Antimicrobial resistance genes	COG0030*	Dimethyladenosine transferase (rRNA methylation)	Translation, ribosomal structure and biogenesis	PF00398 [Ribosomal RNA adenine dimethylase]	multi-drug	antibiotic target alteration	unknown Bacteria (Kingdom)
chick_megahit_330281_173-631	0.596	0.139	4.305	10.301	0.063	0.231	0	0	0.066	5.546	5.73	0	0	0.122	0	0	0	11.699	9.884	0.213	0	0	8.616	0	0.115	10.812	11.415	0.257	0	0.174	0.6	1.452	1.521	0.199	0.158	0	0.068	0	0	0.032	0.251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dfrA5	protein homolog model	diaminopyrimidine	antibiotic target replacement	trimethoprim resistant dihydrofolate reductase dfr	100.00	 97.45	NA	 153	dfrA1, dhfr	megahit_330281	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA	K18589*	dihydrofolate reductase (trimethoprim resistance protein) [EC:1.5.1.3]	Metabolism; Metabolism of cofactors and vitamins; Folate biosynthesis | Metabolism; Metabolism of cofactors and vitamins; One carbon pool by folate | Brite Hierarchies; Protein families: signaling and cellular processes; Antimicrobial resistance genes	COG0262*	Dihydrofolate reductase	Coenzyme metabolism	PF00186 [Dihydrofolate reductase]	diaminopyrimidine	antibiotic target replacement	unknown Gammaproteobacteria (Class)
chick_megahit_333450_50336-51493	33.961	16.297	16.701	13.421	10.768	36.913	0.384	0.059	20.079	9.781	13.83	0.937	16.566	24.879	0.492	0.023	25.036	15.739	10.843	22.768	16.748	0.524	10.17	0.066	28.216	52.109	49.389	30.136	8.874	20.116	37.112	5.629	5.717	17.159	40.245	0.523	29.869	0.073	15.752	0.978	4.012	2.784	0.694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Escherichia coli ampH beta-lactamase	protein homolog model	cephalosporin; penam	antibiotic inactivation	ampC-type beta-lactamase	100.00	100.26	NA	 386	ampH	megahit_333450	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	NA	NA	K18988*	serine-type D-Ala-D-Ala carboxypeptidase/endopeptidase [EC:3.4.16.4 3.4.21.-]	Brite Hierarchies; Protein families: metabolism; Peptidases | Brite Hierarchies; Protein families: metabolism; Peptidoglycan biosynthesis and degradation proteins	COG1680*	Beta-lactamase class C and other penicillin binding proteins	NA	PF00144 [Beta-lactamase]	multi-drug	antibiotic inactivation	unknown Enterobacteriaceae (Family)
chick_megahit_334362_12083-12580	0.055	0.577	0	0	0	6.712	0.128	0	0.515	0	0	0	0	1.824	0.082	0	0.315	0	0	0	1.117	47.828	0	43.324	0	0	0	0	0.056	0.256	0	0	0	0	0.097	11.056	14.549	0	0.679	0	0.838	0.311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dfrG	protein homolog model	diaminopyrimidine	antibiotic target replacement	trimethoprim resistant dihydrofolate reductase dfr	100.00	100.61	NA	 166	dfrD, dhfr	megahit_334362	Bacteria	Terrabacteria group	Firmicutes	Bacilli	NA	NA	NA	K18591	dihydrofolate reductase (trimethoprim resistance protein) [EC:1.5.1.3]	Metabolism; Metabolism of cofactors and vitamins; Folate biosynthesis | Metabolism; Metabolism of cofactors and vitamins; One carbon pool by folate | Brite Hierarchies; Protein families: signaling and cellular processes; Antimicrobial resistance genes	COG0262*	Dihydrofolate reductase	Coenzyme metabolism	PF00186 [Dihydrofolate reductase]	diaminopyrimidine	antibiotic target replacement	unknown Bacilli (Order)
chick_megahit_349230_4107-4490	30.717	15.01	16.204	14.059	10.357	37.673	0.538	0	22.736	11.119	12.112	0.747	18.336	28.489	0.318	0	27.443	15.794	10.581	24.331	19.341	0.575	8.888	0.12	34.262	48.555	51.436	28.667	9.234	24.156	34.75	4.501	5.065	17.381	39.403	0.395	25.009	0	16.669	1.494	4.457	2.896	1.088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	marA	protein homolog model	fluoroquinolone; monobactam; carbapenem; cephalosporin; glycylcycline; cephamycin; penam; tetracycline; rifamycin; phenicol; triclosan; penem	antibiotic efflux; reduced permeability to antibiotic	resistance-nodulation-cell division (RND) antibiotic efflux pump; General Bacterial Porin with reduced permeability to beta-lactams	100.00	100.79	NA	 128	marA	megahit_349230	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	K13632*	AraC family transcriptional regulator, mar-sox-rob regulon activator	Human Diseases; Drug resistance: Antimicrobial; Cationic antimicrobial peptide (CAMP) resistance | Brite Hierarchies; Protein families: genetic information processing; Transcription factors | Brite Hierarchies; Protein families: signaling and cellular processes; Antimicrobial resistance genes	ENOG4111IUP	May be a transcriptional activator of genes involved in the multiple antibiotic resistance (Mar) phenotype. It can also activate genes such as sodA, zwf and micF	Transcription	PF00165 [Bacterial regulatory helix-turn-helix proteins, AraC family];PF12833 [Helix-turn-helix domain]	multi-drug	multi-mech	Escherichia coli
chick_megahit_362226_25588-26874	0.043	0.248	0.076	7.491	0.192	3.834	0.136	0	0.41	0	0.355	0	0.241	1.216	0.179	0	0.403	0	4.747	0.085	0.935	33.37	1.912	31.567	0.225	0	4.565	0	0.108	0.149	0.023	23.639	17.969	0.189	0.047	8.743	11.721	0.041	0.568	0	0.38	0.35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	efmA	protein homolog model	macrolide; fluoroquinolone	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	100.23	NA	 429	mef	megahit_362226	Bacteria	Terrabacteria group	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	K08217*	MFS transporter, DHA3 family, macrolide efflux protein	Brite Hierarchies; Protein families: signaling and cellular processes; Transporters | Brite Hierarchies; Protein families: signaling and cellular processes; Antimicrobial resistance genes	COG0477*	Permeases of the major facilitator superfamily	General function prediction only|Inorganic ion transport and metabolism|Amino acid transport and metabolism|Carbohydrate transport and metabolism	PF05977 [Transmembrane secretion effector];PF07690 [Major Facilitator Superfamily]	multi-drug	antibiotic efflux	Enterococcus
chick_megahit_378501_89739-90068	0.456	0	0	4.979	3.299	1.822	0	0	0	0.195	0.797	0.604	1.235	1.651	0	0	0	1.244	3.842	4.417	1.595	0	1.997	0	0	15.835	8.724	9.134	3.876	3.338	9.098	12.242	18.813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	abeS	protein homolog model	macrolide; aminocoumarin	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	 97.25	100.92	NA	 110	emrE, qac, mmr, smr	megahit_378501	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	NA	K03297*	small multidrug resistance pump	Brite Hierarchies; Protein families: signaling and cellular processes; Transporters	COG2076*	Membrane transporters of cations and cationic drugs	Inorganic ion transport and metabolism	PF00893 [Small Multidrug Resistance protein]	multi-drug	antibiotic efflux	unknown Acinetobacter (Genus)
chick_megahit_378501_95837-99016	0.306	0	0.035	3.453	2.725	1.029	0	0	0	0.233	0.884	0.565	1.471	0.848	0	0	0	0.785	3.228	2.989	1.811	0.007	2.183	0.01	0	13.01	9.135	7.01	2.882	2.967	8.201	11.728	14.733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	adeF	protein homolog model	fluoroquinolone; tetracycline	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	 98.58	100.09	NA	1060	bpeF	megahit_378501	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	NA	K18902*	multidrug efflux pump	Brite Hierarchies; Protein families: signaling and cellular processes; Transporters | Brite Hierarchies; Protein families: signaling and cellular processes; Antimicrobial resistance genes	COG0841*	Cation/multidrug efflux pump	NA	PF00873 [AcrB/AcrD/AcrF family];PF03176 [MMPL family]	multi-drug	antibiotic efflux	unknown Acinetobacter (Genus)
chick_megahit_378501_167318-168469	0.249	0	0.024	3.275	2.495	0.461	0	0	0	0.112	0.661	0.292	1.415	0.982	0	0	0	0.576	3.235	3.446	1.566	0	1.869	0	0	13.971	8.635	7.337	2.752	3.285	8.096	11.135	17.953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ADC-41	protein homolog model	cephalosporin	antibiotic inactivation	ADC beta-lactamase without carbapenemase activity	 99.48	100.26	NA	 384	blaADC	megahit_378501	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	NA	K20319*	beta-lactamase class C ADC [EC:3.5.2.6]	Human Diseases; Drug resistance: Antimicrobial; beta-Lactam resistance | Brite Hierarchies; Protein families: signaling and cellular processes; Antimicrobial resistance genes	COG1680*	Beta-lactamase class C and other penicillin binding proteins	NA	PF00144 [Beta-lactamase]	cephalosporin	antibiotic inactivation	unknown Acinetobacter (Genus)
chick_megahit_385510_14478-15959	33.96	14.706	17.409	13.021	11.93	35.239	0.311	0.069	19.413	10.404	12.796	1.312	17.607	26.746	0.421	0	23.335	16.529	10.152	20.997	15.907	0.603	10.694	0.052	29.033	50.064	49.521	28.013	8.332	18.562	36.916	5.958	6.376	15.845	41.076	0.673	28.186	0	13.989	1.012	4.619	2.907	0.835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	TolC	protein homolog model	macrolide; fluoroquinolone; aminoglycoside; carbapenem; cephalosporin; glycylcycline; cephamycin; penam; tetracycline; peptide; aminocoumarin; rifamycin; phenicol; triclosan; penem	antibiotic efflux	ATP-binding cassette (ABC) antibiotic efflux pump; major facilitator superfamily (MFS) antibiotic efflux pump; resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	 99.80	NA	 494	tolC	megahit_385510	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	NA	K12340*	outer membrane protein	Environmental Information Processing; Membrane transport; Bacterial secretion system | Environmental Information Processing; Signal transduction; Two-component system | Organismal Systems; Environmental adaptation; Plant-pathogen interaction | Human Diseases; Infectious diseases: Bacterial; Pertussis | Human Diseases; Drug resistance: Antimicrobial; beta-Lactam resistance | Human Diseases; Drug resistance: Antimicrobial; Cationic antimicrobial peptide (CAMP) resistance | Brite Hierarchies; Protein families: signaling and cellular processes; Transporters | Brite Hierarchies; Protein families: signaling and cellular processes; Secretion system | Brite Hierarchies; Protein families: signaling and cellular processes; Antimicrobial resistance genes	COG1538*	Outer membrane protein	Cell envelope biogenesis, outer membrane	PF02321 [Outer membrane efflux protein]	multi-drug	antibiotic efflux	unknown Escherichia (Genus)
chick_megahit_434069_9750-10382	38.586	19.624	20.258	17.614	14.561	44.283	0.377	0.297	22.535	11.428	17.494	0.867	20.289	27.656	0.214	0	29.45	20.01	13.465	23.746	19.714	0.523	12.241	0.049	33.892	59.912	59.968	34.946	10.917	21.439	41.221	7.632	8.607	17.862	48.4	0.918	34.34	0.1	17.594	1.417	5.203	3.158	1.041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CRP	protein homolog model	macrolide; fluoroquinolone; penam	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	 99.52	100.48	NA	 211	crp	megahit_434069	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	K10914*	CRP/FNR family transcriptional regulator, cyclic AMP receptor protein	Environmental Information Processing; Signal transduction; Two-component system | Cellular Processes; Cellular community - prokaryotes; Quorum sensing | Cellular Processes; Cellular community - prokaryotes; Biofilm formation - Vibrio cholerae | Cellular Processes; Cellular community - prokaryotes; Biofilm formation - Pseudomonas aeruginosa | Cellular Processes; Cellular community - prokaryotes; Biofilm formation - Escherichia coli | Brite Hierarchies; Protein families: genetic information processing; Transcription factors	COG0664*	cAMP-binding proteins - catabolite gene activator and regulatory subunit of cAMP-dependent protein kinases	Signal transduction mechanisms	PF00027 [Cyclic nucleotide-binding domain];PF13545 [Crp-like helix-turn-helix domain]	multi-drug	antibiotic efflux	Escherichia coli
chick_megahit_439738_3678-4097	0	0	0	0	0	0	0.303	0.488	0	0	0	0	0	0	0.032	0.19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.035	0.068	0	0.077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FosB2	protein homolog model	fosfomycin	antibiotic inactivation	fosfomycin thiol transferase	 98.56	100.72	NA	 140	fosB	megahit_439738	Bacteria	Terrabacteria group	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	K11210*	metallothiol transferase [EC:2.5.1.-]	Not Included in Pathway or Brite; Unclassified: metabolism; Enzymes with EC numbers	COG0346*	Lactoylglutathione lyase and related lyases	Amino acid transport and metabolism	PF00903 [Glyoxalase/Bleomycin resistance protein/Dioxygenase superfamily]	fosfomycin	antibiotic inactivation	Bacillus
chick_megahit_440044_760-2718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.688	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	tetB(P)	protein homolog model	tetracycline	antibiotic target protection	tetracycline-resistant ribosomal protection protein	 97.85	100.15	NA	 653	tetM, tetO	megahit_440044	Bacteria	Terrabacteria group	Firmicutes	Clostridia	Eubacteriales	NA	NA	K18220*	ribosomal protection tetracycline resistance protein	Brite Hierarchies; Protein families: signaling and cellular processes; Antimicrobial resistance genes	COG0480*	Translation elongation factors (GTPases)	Translation, ribosomal structure and biogenesis	PF00009 [Elongation factor Tu GTP binding domain];PF00679 [Elongation factor G C-terminus];PF03764 [Elongation factor G, domain IV]	tetracycline	antibiotic target protection	unknown Eubacteriales (Family)
chick_megahit_450418_435-1874	0	0	0	0.047	0	0	0.11	0.024	0.01	0	0.077	0	0	0	0.038	0.203	0	0	0	0.008	0.021	0.077	0	0	0.018	0	0	0	0	0	0	0	0	0	0	0.14	0	0.102	0	0	0.05	0.059	0.089	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	AAC(6')-Ie-APH(2'')-Ia	protein homolog model	aminoglycoside	antibiotic inactivation	APH(2''); AAC(6')	100.00	100.21	NA	 480	aacA-aphD	megahit_450418	Bacteria	Terrabacteria group	Firmicutes	Bacilli	NA	NA	NA	K19883*	bifunctional aminoglycoside 6'-N-acetyltransferase / aminoglycoside 2''-phosphotransferase [EC:2.3.1.82 2.7.1.190]	Brite Hierarchies; Protein families: signaling and cellular processes; Antimicrobial resistance genes	ENOG4111VCR*	Resistance to gentamicin, tobramycin, and kanamycin. Tobramycin and kanamycin resistance is due to the ACC activity, specified by N-terminal region, and the gentamicin resistance is due to the APH activity encoded by the C-terminal region of the protein (By similarity)	Function unknown	PF00583 [Acetyltransferase (GNAT) family];PF01636 [Phosphotransferase enzyme family];PF13523 [Acetyltransferase (GNAT) domain]	aminoglycoside	antibiotic inactivation	unknown Bacilli (Order)
chick_megahit_480745_34-1953	0.834	3.276	1.277	0.506	2.419	0.018	1.225	0.81	4.28	8.106	1.831	3.123	1.986	0.102	5.606	13.756	6.781	22.358	23.405	5.79	1.402	5.763	8.918	15.1	4.76	8.246	8.207	5.344	2.39	3.8	1.095	4.718	4.175	4.746	4.436	6.202	18.243	3.768	2.756	1.884	1.333	6.613	5.902	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	tet32	protein homolog model	tetracycline	antibiotic target protection	tetracycline-resistant ribosomal protection protein	 95.62	100.16	NA	 640	tetM, tetO	megahit_480745	Bacteria	Terrabacteria group	Firmicutes	NA	NA	NA	NA	K18220*	ribosomal protection tetracycline resistance protein	Brite Hierarchies; Protein families: signaling and cellular processes; Antimicrobial resistance genes	COG0480*	Translation elongation factors (GTPases)	Translation, ribosomal structure and biogenesis	PF00009 [Elongation factor Tu GTP binding domain];PF00679 [Elongation factor G C-terminus];PF03764 [Elongation factor G, domain IV]	tetracycline	antibiotic target protection	unknown Firmicutes (Class)
