Bin Id,Marker lineage,# genomes,# markers,# marker sets,Completeness,Contamination,Strain heterogeneity,Genome size (bp),# ambiguous bases,# scaffolds,# contigs,N50 (scaffolds),N50 (contigs),Mean scaffold length (bp),Mean contig length (bp),Longest scaffold (bp),Longest contig (bp),GC,GC std (scaffolds > 1kbp),Coding density,Translation table,# predicted genes,0,1,2,3,4,5+
human1_HV-3_metabat2.67.fa.contigs.fa,k__Bacteria (UID203),5449,104,58,31.03,0.0,0.0,939812,10699,922,922,9479,374,303,292,1360,1306,36.3,5.13,-100.0,-1,-1,81,23,0,0,0,0
human1_HV-4_maxbin.001.fasta.contigs.fa,f__Lachnospiraceae (UID1286),57,420,207,84.3,4.54,15.79,3281643,43817,3303,3303,54326,372,296,283,3746,3481,38.8,5.22,-100.0,-1,-1,62,339,19,0,0,0
human1_HV-4_maxbin.002.fasta.contigs.fa,f__Lachnospiraceae (UID1286),57,420,207,88.84,4.21,22.22,2437475,35088,2341,2341,31791,391,314,299,5392,5087,38.5,6.18,-100.0,-1,-1,36,366,18,0,0,0
human1_HV-4_maxbin.005.fasta.contigs.fa,f__Lachnospiraceae (UID1286),57,420,207,91.65,6.56,4.76,3019873,38767,2800,2800,58280,398,323,309,2405,2280,39.1,5.36,-100.0,-1,-1,38,363,18,1,0,0
human1_HV-4_maxbin.006.fasta.contigs.fa,k__Bacteria (UID203),5449,104,58,72.41,37.4,0.0,3959781,57905,3520,3520,63336,421,335,318,3119,2904,39.5,4.92,-100.0,-1,-1,18,47,39,0,0,0
human1_HV-4_maxbin.007.fasta.contigs.fa,o__Clostridiales (UID1212),172,260,146,98.63,0.0,0.0,2860221,40180,2710,2711,82935,390,312,297,3245,2925,39.2,6.25,-100.0,-1,-1,3,257,0,0,0,0
human1_HV-4_maxbin.009.fasta.contigs.fa,o__Clostridiales (UID1226),155,278,158,52.43,3.16,0.0,2084400,23109,1990,1990,31041,380,303,292,4532,4362,39.0,4.85,-100.0,-1,-1,119,152,7,0,0,0
human1_HV-4_maxbin.010.fasta.contigs.fa,g__Bacteroides (UID2691),33,839,309,30.35,1.81,0.0,2086349,31823,2048,2048,25256,399,303,288,2835,2696,38.4,6.99,-100.0,-1,-1,534,291,13,1,0,0
human1_HV-4_maxbin.011.fasta.contigs.fa,o__Clostridiales (UID1212),172,261,147,91.16,0.0,0.0,2491070,25662,2391,2391,121681,375,304,293,1804,1715,36.5,6.59,-100.0,-1,-1,21,240,0,0,0,0
human1_HV-4_maxbin.012.fasta.contigs.fa,o__Bacteroidales (UID2657),160,492,269,40.02,3.72,23.08,2670713,44913,2085,2085,35587,477,390,368,1722,1633,39.0,5.17,-100.0,-1,-1,317,162,13,0,0,0
human1_HV-4_maxbin.013.fasta.contigs.fa,o__Clostridiales (UID1212),172,263,149,68.44,0.52,50.0,1896163,30836,1810,1810,91284,381,315,298,2110,1997,39.4,6.17,-100.0,-1,-1,68,191,4,0,0,0
human1_HV-4_maxbin.014.fasta.contigs.fa,f__Lachnospiraceae (UID1255),90,354,174,95.14,43.97,3.33,4062086,46188,3745,3745,53746,388,320,308,2366,2234,39.6,5.52,-100.0,-1,-1,13,197,141,3,0,0
human1_HV-4_maxbin.015.fasta.contigs.fa,o__Bacteroidales (UID2657),160,492,269,77.7,3.92,12.9,3661224,53947,3057,3057,126504,441,363,345,2263,2136,39.1,4.38,-100.0,-1,-1,94,367,31,0,0,0
human1_HV-4_maxbin.017.fasta.contigs.fa,k__Bacteria (UID203),5449,104,58,8.68,0.0,0.0,2480863,38712,2773,2773,15937,344,255,241,2010,1847,40.0,4.73,-100.0,-1,-1,90,14,0,0,0,0
human1_HV-4_maxbin.019.fasta.contigs.fa,o__Clostridiales (UID1226),155,278,158,90.16,6.33,0.0,3033202,35940,2680,2680,64111,406,334,320,3253,3031,40.3,7.63,-100.0,-1,-1,29,240,8,1,0,0
human1_HV-4_maxbin.020.fasta.contigs.fa,p__Actinobacteria (UID2112),31,211,124,100.0,0.6,0.0,2793006,22425,2485,2485,124248,410,328,319,4041,3833,35.4,5.79,-100.0,-1,-1,0,208,3,0,0,0
human1_HV-4_maxbin.021.fasta.contigs.fa,f__Lachnospiraceae (UID1256),33,333,171,59.07,12.07,6.25,4359828,63054,4544,4544,14308,360,279,265,2961,2776,39.5,5.78,-100.0,-1,-1,126,170,33,3,1,0
human1_HV-4_maxbin.022.fasta.contigs.fa,o__Clostridiales (UID1226),155,278,158,93.88,7.06,5.88,3102182,35873,2885,2885,75806,392,316,303,2777,2658,39.4,5.72,-100.0,-1,-1,11,250,17,0,0,0
human1_HV-4_maxbin.023.fasta.contigs.fa,o__Clostridiales (UID1212),172,261,147,72.11,2.72,0.0,3172828,32518,3131,3131,117304,377,303,293,3127,3008,36.7,5.85,-100.0,-1,-1,56,201,4,0,0,0
human1_HV-4_maxbin.024.fasta.contigs.fa,p__Firmicutes (UID1022),100,295,158,41.14,0.0,0.0,1333283,15086,1375,1375,88177,346,279,268,3614,3348,39.2,5.14,-100.0,-1,-1,154,141,0,0,0,0
human1_HV-4_maxbin.025.fasta.contigs.fa,c__Epsilonproteobacteria (UID3065),111,445,271,91.52,1.54,12.5,1530586,31734,1601,1601,66877,347,295,275,2358,2134,40.2,5.38,-100.0,-1,-1,38,399,8,0,0,0
human1_HV-4_maxbin.026.fasta.contigs.fa,o__Clostridiales (UID1212),172,263,149,82.89,0.0,0.0,2035126,17206,2122,2122,75363,348,282,274,1606,1569,38.2,4.81,-100.0,-1,-1,32,231,0,0,0,0
human1_HV-4_maxbin.027.fasta.contigs.fa,k__Bacteria (UID203),5449,103,57,67.54,32.41,28.57,2605003,33419,2554,2554,21961,375,301,288,2902,2648,39.7,6.65,-100.0,-1,-1,21,52,24,6,0,0
human1_HV-4_maxbin.030.fasta.contigs.fa,s__difficile (UID1169),60,1183,308,94.9,4.35,3.64,3980070,72146,3987,3987,15775,338,281,263,1974,1793,42.7,5.29,-100.0,-1,-1,102,1028,52,1,0,0
human1_HV-4_maxbin.032.fasta.contigs.fa,p__Firmicutes (UID1022),100,295,158,83.61,9.75,0.0,3862160,62092,4647,4647,7061,306,238,225,1586,1484,40.2,6.5,-100.0,-1,-1,67,206,20,2,0,0
human1_HV-4_maxbin.033.fasta.contigs.fa,k__Bacteria (UID203),5449,103,57,95.45,23.7,27.78,2953213,47061,2731,2731,21341,385,314,297,13361,12332,38.5,5.87,-100.0,-1,-1,4,67,27,1,4,0
human1_HV-4_maxbin.034.fasta.contigs.fa,f__Lachnospiraceae (UID1256),33,333,171,92.09,17.6,7.02,2563759,31928,2663,2663,10599,357,285,273,3715,3422,39.6,6.41,-100.0,-1,-1,26,256,48,3,0,0
human1_HV-4_maxbin.036.fasta.contigs.fa,o__Clostridiales (UID1226),155,278,158,79.85,29.73,7.69,3008808,37787,3170,3170,5798,351,283,271,2113,2028,39.9,4.11,-100.0,-1,-1,59,158,54,6,1,0
human1_HV-4_maxbin.037.fasta.contigs.fa,k__Bacteria (UID203),5449,104,58,96.55,13.81,0.0,2333312,23597,2226,2226,10455,391,309,298,2625,2466,34.1,5.44,-100.0,-1,-1,2,74,24,4,0,0
human1_HV-4_maxbin.039.fasta.contigs.fa,p__Firmicutes (UID1022),100,295,158,65.91,28.29,2.17,3104618,48714,3651,3651,3734,322,251,238,1736,1615,39.6,6.37,-100.0,-1,-1,102,138,39,9,2,5
human1_HV-4_maxbin.041.fasta.contigs.fa,k__Bacteria (UID203),5449,103,57,44.02,19.04,19.44,855046,11269,951,951,3044,344,273,261,1269,1196,38.9,5.52,-100.0,-1,-1,47,32,18,6,0,0
human1_HV-4_maxbin.046.fasta.contigs.fa,p__Actinobacteria (UID2112),31,211,124,82.71,9.94,0.0,1657046,16319,1970,1970,2917,317,250,242,1274,1194,35.8,4.64,-100.0,-1,-1,37,156,17,1,0,0
human1_HV-4_maxbin.048.fasta.contigs.fa,o__Lactobacillales (UID544),293,473,265,59.32,2.94,0.0,2191328,26257,2905,2905,2091,282,222,213,1186,1079,34.2,10.02,-100.0,-1,-1,186,265,21,1,0,0
human1_HV-4_metabat2.137.fa.contigs.fa,o__Clostridiales (UID1212),172,263,149,28.19,0.0,0.0,548553,9155,522,522,86357,389,318,301,2355,2162,39.1,7.54,-100.0,-1,-1,178,85,0,0,0,0
human1_HV-4_metabat2.24.fa.contigs.fa,o__Clostridiales (UID1226),155,278,158,13.29,0.02,100.0,518260,6460,453,453,129968,396,342,328,1291,1245,40.6,4.02,-100.0,-1,-1,218,59,1,0,0,0
human1_HV-4_metabat2.59.fa.contigs.fa,o__Clostridiales (UID1226),155,278,158,3.78,0.02,100.0,209621,2535,204,204,31437,353,294,282,1266,1209,41.5,0.0,-100.0,-1,-1,239,38,1,0,0,0
human1_HV-4_metabat2.93.fa_sub.contigs.fa,k__Bacteria (UID203),5449,103,57,38.6,0.0,0.0,644942,7873,573,573,51188,396,333,320,1725,1627,39.9,5.17,-100.0,-1,-1,77,26,0,0,0,0
human1_HV-5_maxbin.002.fasta.contigs.fa,f__Lachnospiraceae (UID1286),57,420,207,79.07,2.9,0.0,2905577,41545,2974,2974,68595,368,285,271,2726,2496,39.4,5.89,-100.0,-1,-1,75,338,6,1,0,0
human1_HV-5_maxbin.003.fasta.contigs.fa,g__Pseudomonas (UID4550),78,1044,368,99.77,0.54,0.0,6993219,66516,6517,6517,56577,382,321,310,4315,4216,35.9,5.54,-100.0,-1,-1,3,1037,4,0,0,0
human1_HV-5_maxbin.004.fasta.contigs.fa,f__Lachnospiraceae (UID1286),57,420,207,91.59,10.63,2.7,3459826,44454,3185,3186,67626,398,324,310,5392,5087,39.1,6.5,-100.0,-1,-1,36,347,37,0,0,0
human1_HV-5_maxbin.006.fasta.contigs.fa,f__Lachnospiraceae (UID1286),57,420,207,73.98,2.66,23.08,3118436,41612,3107,3107,70155,378,301,287,3746,3481,38.9,5.21,-100.0,-1,-1,128,281,10,1,0,0
human1_HV-5_maxbin.008.fasta.contigs.fa,o__Clostridiales (UID1226),155,278,158,92.39,20.89,1.41,3990742,51849,3630,3630,53178,401,322,307,2997,2851,39.7,6.83,-100.0,-1,-1,18,197,59,4,0,0
human1_HV-5_maxbin.009.fasta.contigs.fa,o__Bacteroidales (UID2657),160,492,269,61.9,0.93,20.0,3103661,45948,2702,2702,105085,442,346,329,2174,2050,39.0,4.49,-100.0,-1,-1,155,332,5,0,0,0
human1_HV-5_maxbin.010.fasta.contigs.fa,o__Clostridiales (UID1212),172,260,146,98.63,0.0,0.0,2806093,39418,2655,2656,82936,388,312,297,3245,2925,39.3,6.37,-100.0,-1,-1,3,257,0,0,0,0
human1_HV-5_maxbin.011.fasta.contigs.fa,o__Clostridiales (UID1212),172,261,147,100.0,0.0,0.0,2779838,28842,2683,2683,124321,379,304,293,1804,1715,36.4,6.67,-100.0,-1,-1,0,261,0,0,0,0
human1_HV-5_maxbin.012.fasta.contigs.fa,p__Firmicutes (UID1022),100,295,158,48.1,1.12,20.0,1493403,16922,1485,1485,105195,353,292,281,2221,2055,39.5,5.25,-100.0,-1,-1,136,154,5,0,0,0
human1_HV-5_maxbin.013.fasta.contigs.fa,o__Bacteroidales (UID2657),160,492,269,73.44,4.68,27.27,3651101,55040,3215,3215,97240,421,343,326,2532,2346,38.8,5.41,-100.0,-1,-1,136,336,19,1,0,0
human1_HV-5_maxbin.014.fasta.contigs.fa,o__Clostridiales (UID1226),155,278,158,87.95,23.0,0.0,3292261,37719,2939,2939,82331,405,330,317,1634,1573,39.4,5.94,-100.0,-1,-1,32,196,50,0,0,0
human1_HV-5_maxbin.015.fasta.contigs.fa,o__Clostridiales (UID1212),172,263,149,97.32,0.47,0.0,2623783,42241,2489,2489,120329,384,317,300,2110,1997,39.4,5.5,-100.0,-1,-1,5,256,2,0,0,0
human1_HV-5_maxbin.016.fasta.contigs.fa,f__Lachnospiraceae (UID1286),57,420,207,96.94,30.18,0.0,3728857,50866,3673,3674,105944,376,302,288,2961,2776,39.2,6.03,-100.0,-1,-1,16,299,97,8,0,0
human1_HV-5_maxbin.019.fasta.contigs.fa,k__Bacteria (UID203),5449,103,57,50.88,5.26,0.0,2671463,31061,2539,2539,51534,381,311,299,2777,2658,39.3,6.67,-100.0,-1,-1,68,31,4,0,0,0
human1_HV-5_maxbin.020.fasta.contigs.fa,f__Lachnospiraceae (UID1286),57,420,207,16.91,0.0,0.0,794755,8967,826,826,38587,374,286,275,2944,2840,38.1,4.98,-100.0,-1,-1,322,98,0,0,0,0
human1_HV-5_maxbin.021.fasta.contigs.fa,o__Clostridiales (UID1226),155,278,158,39.87,1.27,0.0,1279521,13574,1129,1129,29882,383,327,315,4532,4362,40.0,3.39,-100.0,-1,-1,165,111,2,0,0,0
human1_HV-5_maxbin.022.fasta.contigs.fa,f__Lachnospiraceae (UID1255),90,354,174,87.93,1.52,0.0,5275160,60498,5049,5049,94118,375,300,288,3177,3068,40.9,5.67,-100.0,-1,-1,41,309,4,0,0,0
human1_HV-5_maxbin.023.fasta_sub.contigs.fa,f__Lachnospiraceae (UID1256),33,333,171,92.11,7.33,39.29,2910807,36265,2817,2817,56402,377,306,293,3119,2904,40.3,6.5,-100.0,-1,-1,22,283,28,0,0,0
human1_HV-5_maxbin.024.fasta.contigs.fa,k__Bacteria (UID203),5449,104,58,91.95,11.05,20.45,4443999,66867,4038,4038,44341,416,327,310,2249,2129,38.8,4.65,-100.0,-1,-1,6,70,20,8,0,0
human1_HV-5_maxbin.025.fasta.contigs.fa,k__Bacteria (UID203),5449,103,57,94.74,36.36,36.54,4085506,46596,3816,3816,41373,382,310,298,3391,3273,39.7,5.56,-100.0,-1,-1,4,67,27,3,1,1
human1_HV-5_maxbin.026.fasta.contigs.fa,k__Bacteria (UID203),5449,104,58,89.66,11.9,19.35,2837403,25685,3030,3030,57967,346,275,266,3127,3008,38.1,4.54,-100.0,-1,-1,18,55,31,0,0,0
human1_HV-5_maxbin.027.fasta_sub.contigs.fa,k__Bacteria (UID203),5449,104,58,59.48,17.08,0.0,2595609,22832,2658,2658,50695,363,287,279,4041,3833,35.3,5.42,-100.0,-1,-1,45,42,14,3,0,0
human1_HV-5_maxbin.028.fasta_sub.contigs.fa,o__Clostridiales (UID1226),155,278,158,95.57,29.37,3.92,5225697,67773,4986,4986,29558,382,310,296,2693,2497,39.1,8.79,-100.0,-1,-1,7,204,57,5,5,0
human1_HV-5_maxbin.032.fasta.contigs.fa,o__Clostridiales (UID1226),155,278,158,77.03,22.69,1.72,2745280,32663,2873,2873,8892,362,290,279,2616,2426,40.5,6.06,-100.0,-1,-1,80,157,34,6,1,0
human1_HV-5_maxbin.033.fasta.contigs.fa,k__Bacteria (UID203),5449,103,58,96.32,53.4,0.0,5345291,73928,5320,5320,11779,382,303,289,2430,2257,38.8,4.58,-100.0,-1,-1,7,53,43,0,0,0
human1_HV-5_maxbin.035.fasta.contigs.fa,k__Bacteria (UID203),5449,103,57,53.99,8.77,0.0,3147629,40342,3327,3327,8008,339,277,265,2322,2141,40.0,5.48,-100.0,-1,-1,61,37,5,0,0,0
human1_HV-5_maxbin.036.fasta.contigs.fa,o__Clostridiales (UID1212),172,263,149,92.61,7.29,6.67,2531530,44235,2641,2641,5980,368,292,275,2550,2349,38.7,5.88,-100.0,-1,-1,32,216,15,0,0,0
human1_HV-5_maxbin.039.fasta.contigs.fa,o__Clostridiales (UID1212),172,257,149,81.31,2.91,66.67,1609264,13941,1798,1798,4195,340,263,256,1596,1558,39.0,5.67,-100.0,-1,-1,77,174,6,0,0,0
human1_HV-5_maxbin.040.fasta.contigs.fa,o__Lactobacillales (UID544),293,473,265,86.25,8.11,5.13,3055242,36387,3536,3536,4565,315,254,244,2064,1951,34.1,7.39,-100.0,-1,-1,57,379,36,1,0,0
human1_HV-5_maxbin.043.fasta.contigs.fa,f__Lachnospiraceae (UID1256),33,333,171,86.44,39.11,1.97,3021599,37289,3688,3688,2707,305,240,230,3187,2924,39.5,5.87,-100.0,-1,-1,57,181,74,16,5,0
human1_HV-5_maxbin.046.fasta.contigs.fa,k__Bacteria (UID203),5449,104,58,62.93,17.02,3.45,2025289,33106,2494,2494,2773,302,243,229,1727,1620,41.1,6.57,-100.0,-1,-1,26,55,20,3,0,0
human1_HV-5_maxbin.050.fasta.contigs.fa,c__Epsilonproteobacteria (UID3065),111,445,271,61.06,1.11,0.0,911221,19137,1316,1316,2095,263,215,200,994,881,40.2,0.0,-100.0,-1,-1,189,252,4,0,0,0
human1_HV-5_metabat2.24.fa.contigs.fa,p__Actinobacteria (UID2112),31,211,124,45.97,0.0,0.0,773354,6094,672,672,200737,417,337,328,1258,1239,35.3,7.66,-100.0,-1,-1,106,105,0,0,0,0
human1_HV-5_metabat2.54.fa_sub.contigs.fa,k__Bacteria (UID203),5449,103,57,22.89,0.0,0.0,775781,9460,701,701,23949,396,327,314,1522,1470,39.5,5.33,-100.0,-1,-1,79,24,0,0,0,0
human1_HV-5_metabat2.55.fa.contigs.fa,k__Bacteria (UID203),5449,104,58,52.93,0.0,0.0,1766944,20264,1817,1817,12100,365,301,289,3629,3417,41.4,4.63,-100.0,-1,-1,67,37,0,0,0,0
human1_HV-5_metabat2.77.fa.contigs.fa,o__Clostridiales (UID1212),172,263,149,25.73,0.02,100.0,797315,10409,748,748,59371,374,320,306,2181,2069,39.4,6.14,-100.0,-1,-1,166,96,1,0,0,0
human1_HV-5_metabat2.79.fa.contigs.fa,f__Lachnospiraceae (UID1256),33,333,171,16.96,0.0,0.0,633913,7887,647,647,108155,346,286,274,1293,1239,40.0,7.87,-100.0,-1,-1,248,85,0,0,0,0
human1_HV-5_metabat2.89.fa.contigs.fa,g__Bacteroides (UID2691),33,839,309,35.18,0.43,25.0,1516556,23334,1289,1289,108673,426,353,335,1986,1890,38.8,4.39,-100.0,-1,-1,532,303,4,0,0,0
human1_HV-6_maxbin.001.fasta.contigs.fa,f__Lachnospiraceae (UID1286),57,420,207,17.63,0.48,0.0,1289503,19397,1437,1437,45034,338,257,243,1754,1698,38.9,6.24,-100.0,-1,-1,324,93,3,0,0,0
human1_HV-6_maxbin.002.fasta.contigs.fa,f__Lachnospiraceae (UID1286),57,420,207,81.24,0.48,0.0,1799985,26232,1637,1637,83628,395,331,315,1540,1458,39.0,5.32,-100.0,-1,-1,100,319,1,0,0,0
human1_HV-6_maxbin.010.fasta.contigs.fa,f__Lachnospiraceae (UID1286),57,420,207,73.55,4.42,0.0,2008513,26794,1886,1886,88593,389,325,311,3746,3481,39.1,6.19,-100.0,-1,-1,107,295,16,2,0,0
human1_HV-6_maxbin.011.fasta.contigs.fa,o__Bacteroidales (UID2654),163,486,266,39.52,0.19,0.0,2093981,33361,1969,1969,41727,423,316,299,5392,5087,38.6,4.63,-100.0,-1,-1,240,245,1,0,0,0
human1_HV-6_maxbin.012.fasta.contigs.fa,f__Lachnospiraceae (UID1286),57,420,207,80.12,4.7,21.05,2365336,29904,2171,2171,64182,397,323,309,2174,2052,38.9,5.86,-100.0,-1,-1,113,288,19,0,0,0
human1_HV-6_maxbin.013.fasta.contigs.fa,o__Clostridiales (UID1212),172,261,147,65.31,0.0,0.0,2317021,23962,2255,2255,142863,382,310,300,2682,2589,36.5,5.99,-100.0,-1,-1,71,190,0,0,0,0
human1_HV-6_maxbin.014.fasta.contigs.fa,o__Clostridiales (UID1212),172,260,146,97.26,0.0,0.0,2632260,36577,2469,2470,93496,388,314,299,3245,2925,39.5,6.61,-100.0,-1,-1,5,255,0,0,0,0
human1_HV-6_maxbin.015.fasta.contigs.fa,p__Firmicutes (UID1022),100,295,158,79.94,28.15,1.69,4043500,58354,3548,3548,65328,417,338,322,2194,2049,39.7,4.62,-100.0,-1,-1,64,176,53,2,0,0
human1_HV-6_maxbin.017.fasta.contigs.fa,f__Lachnospiraceae (UID1286),57,420,207,93.37,25.35,0.0,3568627,40547,3344,3344,66310,387,316,304,2366,2234,39.1,4.73,-100.0,-1,-1,26,309,75,10,0,0
human1_HV-6_maxbin.020.fasta.contigs.fa,o__Clostridiales (UID1212),172,263,149,94.63,2.01,0.0,2540181,40808,2383,2383,119098,388,322,305,2110,1997,39.3,5.44,-100.0,-1,-1,9,251,3,0,0,0
human1_HV-6_maxbin.021.fasta.contigs.fa,o__Clostridiales (UID1226),155,278,158,86.99,16.98,3.03,3056992,34217,2690,2690,41246,399,331,318,4098,3941,39.7,5.41,-100.0,-1,-1,39,206,33,0,0,0
human1_HV-6_maxbin.022.fasta.contigs.fa,o__Bacteroidales (UID2657),160,492,269,90.15,9.59,19.64,4849646,71902,4219,4219,109678,430,349,332,2263,2136,39.0,4.53,-100.0,-1,-1,37,407,44,4,0,0
human1_HV-6_maxbin.023.fasta.contigs.fa,k__Bacteria (UID203),5449,103,57,33.76,3.51,0.0,2455218,31478,2435,2435,15196,366,294,281,1985,1916,40.0,7.2,-100.0,-1,-1,73,27,3,0,0,0
human1_HV-6_maxbin.024.fasta.contigs.fa,f__Lachnospiraceae (UID1256),33,333,171,53.98,6.43,24.0,1354506,16589,1351,1351,14458,371,303,290,2690,2554,40.5,5.78,-100.0,-1,-1,155,153,25,0,0,0
human1_HV-6_maxbin.025.fasta.contigs.fa,o__Clostridiales (UID1226),155,278,158,56.54,8.25,6.25,1462230,18228,1331,1331,16465,398,328,314,2995,2854,40.2,6.55,-100.0,-1,-1,103,145,29,1,0,0
human1_HV-6_maxbin.026.fasta.contigs.fa,o__Clostridiales (UID1212),172,261,147,90.48,0.0,0.0,2435298,25102,2324,2324,109554,375,306,295,2624,2458,36.4,6.56,-100.0,-1,-1,22,239,0,0,0,0
human1_HV-6_maxbin.027.fasta.contigs.fa,k__Bacteria (UID203),5449,103,58,57.76,12.18,46.43,3670202,57912,3195,3195,28264,435,343,325,1986,1890,38.8,5.55,-100.0,-1,-1,30,49,22,2,0,0
human1_HV-6_maxbin.029.fasta.contigs.fa,o__Clostridiales (UID1226),155,278,158,85.32,24.58,7.5,3361443,39398,3290,3290,81655,376,301,289,2881,2666,39.3,5.74,-100.0,-1,-1,30,189,50,8,1,0
human1_HV-6_maxbin.030.fasta.contigs.fa,p__Firmicutes (UID1022),100,295,158,34.46,7.81,5.56,3236438,48076,3689,3689,13065,324,249,236,2181,2033,39.9,5.96,-100.0,-1,-1,164,119,9,3,0,0
human1_HV-6_maxbin.031.fasta.contigs.fa,o__Clostridiales (UID1212),172,263,149,85.03,0.0,0.0,2082563,34569,1947,1947,79605,388,325,307,2142,1991,39.6,7.08,-100.0,-1,-1,42,221,0,0,0,0
human1_HV-6_maxbin.032.fasta_sub.contigs.fa,f__Lachnospiraceae (UID1256),33,333,171,71.59,21.21,2.99,4371197,56028,4327,4327,22133,366,291,278,2997,2851,40.1,6.57,-100.0,-1,-1,120,160,46,7,0,0
human1_HV-6_maxbin.033.fasta.contigs.fa,p__Actinobacteria (UID2112),31,211,124,100.0,0.81,0.0,2432459,19359,2152,2152,124248,414,329,320,4041,3833,35.4,6.04,-100.0,-1,-1,0,210,1,0,0,0
human1_HV-6_maxbin.034.fasta.contigs.fa,o__Clostridiales (UID1226),155,278,158,83.08,2.0,0.0,3104494,40369,2794,2794,25089,397,335,321,2425,2305,38.5,8.52,-100.0,-1,-1,69,202,7,0,0,0
human1_HV-6_maxbin.035.fasta.contigs.fa,o__Clostridiales (UID1212),172,263,149,97.99,14.36,0.0,3293480,58457,3061,3061,103797,405,325,306,13463,12426,38.4,6.21,-100.0,-1,-1,5,228,30,0,0,0
human1_HV-6_maxbin.037.fasta.contigs.fa,o__Clostridiales (UID1212),172,263,149,86.18,0.67,0.0,2501721,21768,2599,2599,59377,351,283,274,3127,3008,38.1,4.93,-100.0,-1,-1,28,234,1,0,0,0
human1_HV-6_maxbin.039.fasta_sub.contigs.fa,p__Firmicutes (UID1022),100,295,158,59.12,20.04,0.0,3190199,50010,3669,3669,6365,324,247,233,3009,2812,39.4,7.23,-100.0,-1,-1,132,114,44,3,2,0
human1_HV-6_maxbin.040.fasta.contigs.fa,k__Bacteria (UID203),5449,104,58,100.0,104.28,4.39,4607150,56514,5134,5134,7029,330,264,253,4108,3852,39.5,6.47,-100.0,-1,-1,0,53,30,14,7,0
human1_HV-6_maxbin.041.fasta.contigs.fa,p__Firmicutes (UID1022),100,295,158,74.66,36.93,0.0,4728407,65311,4532,4532,14694,395,312,297,2777,2658,39.3,4.67,-100.0,-1,-1,70,151,60,12,2,0
human1_HV-6_maxbin.042.fasta.contigs.fa,c__Epsilonproteobacteria (UID3065),111,445,271,90.39,3.34,7.14,1487225,31280,1702,1702,11688,326,271,253,2358,2089,40.3,6.5,-100.0,-1,-1,47,384,14,0,0,0
human1_HV-6_maxbin.047.fasta.contigs.fa,o__Clostridiales (UID1212),172,263,149,86.68,5.04,18.18,2510075,39075,2528,2528,5961,351,285,270,2821,2652,38.9,4.51,-100.0,-1,-1,37,209,16,0,1,0
human1_HV-6_maxbin.048.fasta.contigs.fa,o__Lactobacillales (UID544),293,473,265,89.46,6.29,0.0,3127266,37349,3599,3599,4742,313,255,245,1750,1653,34.1,7.35,-100.0,-1,-1,48,393,30,2,0,0
human1_HV-6_maxbin.053.fasta.contigs.fa,o__Selenomonadales (UID1024),64,334,167,58.68,1.8,0.0,1018654,10972,1327,1327,2070,305,231,223,1108,1083,37.6,8.42,-100.0,-1,-1,144,187,3,0,0,0
human1_HV-6_metabat2.118.fa.contigs.fa,f__Bifidobacteriaceae (UID1462),65,476,217,30.27,0.0,0.0,543912,5475,457,457,172222,411,353,341,1995,1886,34.7,5.68,-100.0,-1,-1,331,145,0,0,0,0
human1_HV-6_metabat2.37.fa.contigs.fa,k__Bacteria (UID203),5449,104,58,39.66,0.0,0.0,450362,6348,434,434,236148,357,318,303,1212,1159,39.3,4.97,-100.0,-1,-1,78,26,0,0,0,0
human1_HV-6_metabat2.75.fa.contigs.fa,o__Clostridiales (UID1226),155,278,158,14.97,0.0,0.0,524530,6535,459,459,37285,394,340,326,1291,1245,41.2,4.24,-100.0,-1,-1,225,53,0,0,0,0
human1_HV-6_metabat2.96.fa.contigs.fa,o__Clostridiales (UID1226),155,278,158,21.5,0.02,100.0,523442,6476,482,482,58276,378,316,303,1366,1279,39.8,8.57,-100.0,-1,-1,202,75,1,0,0,0
human1_HV-6_metabat2.97.fa.contigs.fa,f__Lachnospiraceae (UID1255),90,354,174,5.66,0.0,0.0,226668,3085,254,254,134701,356,270,258,1415,1336,39.7,8.37,-100.0,-1,-1,304,50,0,0,0,0
human1_HV-7_maxbin.001.fasta.contigs.fa,o__Lactobacillales (UID544),293,475,267,92.88,0.0,0.0,2260027,28412,2260,2260,36607,354,286,274,1451,1398,35.9,5.99,-100.0,-1,-1,32,443,0,0,0,0
human1_HV-7_maxbin.002.fasta.contigs.fa,o__Selenomonadales (UID1024),64,334,167,4.79,0.0,0.0,130571,1700,124,124,34428,388,318,305,1658,1561,37.8,5.36,-100.0,-1,-1,293,41,0,0,0,0
human1_HV-7_maxbin.003.fasta.contigs.fa,p__Firmicutes (UID1022),100,295,158,97.78,3.48,0.0,2093736,25112,2036,2036,105195,365,304,292,5392,5087,39.7,5.38,-100.0,-1,-1,4,277,14,0,0,0
human1_HV-7_maxbin.004.fasta.contigs.fa,p__Proteobacteria (UID3887),1487,256,161,56.52,3.11,0.0,1698676,17501,1631,1631,108986,385,300,289,1894,1827,34.9,8.1,-100.0,-1,-1,111,140,5,0,0,0
human1_HV-7_maxbin.005.fasta.contigs.fa,p__Firmicutes (UID1022),100,295,158,96.11,1.58,0.0,1553059,21886,1563,1563,189530,353,296,282,2010,1847,39.1,5.65,-100.0,-1,-1,9,282,4,0,0,0
